,Name,Category,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID
48388,Champa Garden,"['Thai', 'Laotian']",Oakland,94606,37.7981399,-122.2446,4.0,1911,$$,Jlt5w5ItA8ugiXif2VVQ5g
48391,Daughter Thai Kitchen,"['Thai', 'Cocktail Bars']",Oakland,94611,37.8269221,-122.2105332,4.5,851,$$,1vJLE77VZw0dukHd5bw35A
48395,The Rockin' Crawfish,"['Cajun/Creole', 'Seafood']",Oakland,94606,37.79895,-122.25449,4.0,1244,$$,9Y0QXhMPj0fCyV_yYQ4muw
48396,Homeroom,"['American (Traditional)', 'Comfort Food']",Oakland,94609,37.8285946113353,-122.259883322489,4.0,5363,$$,FI66b4YDj7rDA257iole4Q
48397,Nyum Bai,['Cambodian'],Oakland,94601,37.7763460426081,-122.224203944206,4.0,335,$$,e-aRFGBRFA4zYFQdToVqkg
48398,Portal Oakland,"['American (New)', 'Breakfast & Brunch', 'Burgers']",Oakland,94606,37.7993046,-122.2546307,4.0,1168,$$,oQ2M416FwdHc9NRKDeCHng
48401,Ohgane Korean Restaurant,"['Korean', 'Barbeque']",Oakland,94611,37.82721,-122.25735,4.0,1949,$$,NQVqMCoY-Krhw8DY4UnJKw
48402,Monkey King At the Brewery,"['Cajun/Creole', 'Noodles', 'Chicken Wings']",Alameda,94501,37.7682575583458,-122.239335626364,4.0,291,$$,uB5Tcxams_UfN8y0YGarug
48403,Speisekammer,['German'],Alameda,94501,37.76606,-122.23997,4.0,1314,$$,hzcbj-gz-A8yTc4tp0G69g
48404,MÃ¤go,"['Cocktail Bars', 'American (New)']",Oakland,94611,37.823307,-122.256157,4.5,22,Unavailable,nNk28Wnm9kgPAfqOIFugPQ
48405,Southern Cafe,['Southern'],Oakland,94602,37.80112,-122.21834,4.0,484,$$,QIcu6GhZXH43nbxUxr7dkQ
48409,Jong Ga House,['Korean'],Oakland,94610,37.8089712,-122.2547232,4.0,1788,$$,_mFhusiDiacM8w-7Hea5bg
48410,Drake's Dealership,"['Breweries', 'American (Traditional)', 'Pizza']",Oakland,94612,37.8127767812949,-122.266634013951,4.0,1668,$$,Vn5E0fDiJxa4f6ZemBJLag
48413,Grand Lake Kitchen,"['Breakfast & Brunch', 'Cocktail Bars', 'Sandwiches']",Oakland,94602,37.8008326808872,-122.217570506036,4.0,42,Unavailable,UjTxSU3nPOOv7Zh-qUgB3w
48414,Pho Vy Vietnamese Cuisine,"['Vietnamese', 'Noodles', 'Soup']",Oakland,94606,37.79621,-122.25478,4.5,180,$,Tenb6Y3eCC72WlDAVaH0Gw
48417,La Perla,['Puerto Rican'],Oakland,94602,37.80104,-122.21792,4.5,114,$$,IDSi2Ct9zhY2zTQ3Voj5AA
48419,Aburaya Japanese Fried Chicken,['Izakaya'],Oakland,94612,37.8059903,-122.2676427,4.0,550,$$,oXjd7i1LAgeAWcMup0N1zg
48422,Kinja Sushi,"['Sushi Bars', 'Noodles', 'Tapas/Small Plates']",Oakland,94610,37.8087569866553,-122.255865745246,4.0,308,$$,1jxDyJSmInVbiAyiUWzEMA
48423,Qi Dumpling Lounge,"['Chinese', 'Asian Fusion']",Oakland,94610,37.8127050472056,-122.246782109141,4.0,188,$$,zj0W7A7EFCxqZAChX_NwPg
48424,Pintoh Thai Street Food,['Thai'],Oakland,94612,37.80452,-122.2691,4.0,194,$$,A8bxJutBMQCetaXdy3WX8g
48425,CHICA Oakland,"['Latin American', 'Mexican']",Oakland,94611,37.8166547,-122.257303,4.5,185,$$,HRBxlWMWbdxF30hd3R5ZPg
48427,Homestead,"['American (New)', 'Desserts', 'American (Traditional)']",Oakland,94611,37.8258888,-122.2533487,4.0,421,$$$,1MPX3Hr7rfyFWB9PF8E4sQ
48428,Mistura Rotisserie,['Peruvian'],Oakland,94611,37.8244883749494,-122.254764698446,4.0,222,$$,DCdXHr-udKdFrSWXx9sgPQ
48432,Co Nam,"['Vietnamese', 'Tapas Bars', 'Cocktail Bars']",Oakland,94609,37.82883,-122.26426,4.0,74,$$,R7K7R5Qfv2C0mdG1n9bPug
48433,The Saap Avenue,"['Laotian', 'Cocktail Bars', 'Whiskey Bars']",Oakland,94611,37.8302598927419,-122.247438208185,4.5,120,$$,MSCdge818J5_UjOENeLw4Q
48434,Belotti Bottega,"['Italian', 'Pasta Shops']",Oakland,94611,37.8258771,-122.2533349,4.5,72,$$,uaHOLdKTHx_GmsIlYN1pQg
48437,Chai Thai Noodles,"['Thai', 'Laotian', 'Noodles']",Oakland,94606,37.794959,-122.253372,4.0,867,$$,BmDHbBWKESB6d3ZFRT5y_Q
48438,Kingston 11 Cuisine,"['Caribbean', 'Bars', 'Breakfast & Brunch']",Oakland,94612,37.812284,-122.268599,4.0,785,$$,BGETw_tBNssq1OaywA-tmA
48439,Thai Taste Kitchen,['Thai'],Oakland,94611,37.8241203332419,-122.255336229391,4.5,67,$$,Cfk_zVxh8mwLdFbKGoURCg
48440,Nido,"['Mexican', 'Cocktail Bars']",Oakland,94607,37.7946192,-122.2668877,4.0,746,$$,73QBd4BEeS1NZ4yBvm2P9w
48442,Wild Ginger,"['Chinese', 'Noodles', 'Burgers']",Alameda,94501,37.7620099,-122.24491,4.0,250,$$,4j1zqAwHCr07lKCCAiztAA
48443,Bellanico Restaurant & Wine Bar,"['Italian', 'Wine Bars', 'Breakfast & Brunch']",Oakland,94602,37.80748,-122.22156,4.0,927,$$,xhZ0Wklz1WxATOI1v9Fdxg
48449,Teni East Kitchen,['Burmese'],Oakland,94611,37.82802,-122.25682,4.5,300,$$,679OXOvmJ5ZAaj9GdMZlHQ
48450,The Star on Grand,"['Pizza', 'Bars', 'Italian']",Oakland,94610,37.8139430604192,-122.246470972896,4.0,852,$$,SHmkjMmfaQg8YwYYTt70Nw
48453,Bardo Lounge & Supper Club,"['Lounges', 'American (New)']",Oakland,94610,37.8111248464845,-122.2436472,4.0,72,$$,Q7RiDz9I2PpltrOnnIfDyg
48454,Made Pho You,['Vietnamese'],Alameda,94501,37.7621165590702,-122.244804985821,4.5,25,Unavailable,gs-RAfcWguIsQG8CsS9dGw
48456,Paulista Brazilian Kitchen and Taproom,"['Brazilian', 'Beer Bar', 'Breakfast & Brunch']",Oakland,94602,37.8078,-122.22217,4.0,190,$$,7pj79EX2hQcrscKeXXbvSQ
48459,Lao TaÃ©,"['Laotian', 'Noodles', 'Thai']",Oakland,94611,37.8260337,-122.2102229,4.5,73,$$,D5NSp7tI7aSEF6d9heFWXw
48460,Sidestreet Pho,['Vietnamese'],Alameda,94501,37.7629323,-122.2450717,4.0,744,$$,cW8_VvgXmb-d_3tWzBuQow
48462,Taiwan Bento,"['Taiwanese', 'Comfort Food', 'Noodles']",Oakland,94612,37.81097,-122.26651,4.0,410,$$,Wa3mj3Vo4ixhpOpAb7_NVQ
48463,C.D.P.,"['Cocktail Bars', 'Tapas/Small Plates']",Oakland,94611,37.8248061,-122.255,4.5,19,Unavailable,FbVRTMwrsKIuH8CKJ6oInw
48464,Pho Ao Sen,"['Vietnamese', 'Noodles']",Oakland,94606,37.79003,-122.24963,3.5,841,$,aiznKwYsKo8DyFBxcB_6Mg
48467,Roll & Bowl,"['Comfort Food', 'Asian Fusion', 'Ice Cream & Frozen Yogurt']",Alameda,94501,37.762848,-122.245206,4.5,58,$,FI0veywHLcErYNMxFePqng
48468,Sushi Park,['Sushi Bars'],Oakland,94602,37.8074128,-122.2227319,4.0,362,$$,gh-udCVj6s5fRazkAsIsFQ
48469,Perle Wine Bar,"['Wine Bars', 'Mediterranean', 'French']",Oakland,94611,37.8265699593404,-122.209364625682,4.5,210,$$$,_2HND_uvtxdEWj6jNR_JnA
48471,Burma Superstar,['Burmese'],Alameda,94501,37.76369,-122.24344,4.0,1827,$$,U3sI7T8D8ZiRmVuHxfMJDg
48472,Brotzeit Lokal,['German'],Oakland,94606,37.7877198304729,-122.254050657776,3.5,507,$$,5Yum0s_u1lorpsRRVIsa7w
48473,Neecha Thai,['Thai'],Oakland,94610,37.8120405972004,-122.24749289453,3.5,590,$$,P9sfUsFZeM1a-K2f7Nruwg
48474,Bierhaus,"['Beer Bar', 'Pubs', 'German']",Oakland,94609,37.828364,-122.257932,4.5,69,$$,ZycX89EvxcuVw0V8sgWJHA
48475,Hoza Pizzeria,['Pizza'],Oakland,94612,37.80513,-122.26951,4.5,8,Unavailable,N7t1kUiUETw6krZimwjZQA
48476,Guru Curry House,['Indian'],Oakland,94610,37.80849,-122.25427,5.0,107,$$,dshzDXwb4tHcxx4-VYBusQ
48477,Shogun Japanese Sushi & Grill,['Japanese'],Oakland,94610,37.8141354,-122.2465529,4.0,357,$$,eZzbySjPllBSU7LLDhvMoQ
48478,Anh Hong,['Vietnamese'],Oakland,94606,37.79381,-122.252,4.5,43,$$,q10g4aOCZWTuJ58d21hfLw
48480,Kamdesh Restaurant,['Afghan'],Oakland,94612,37.8033985606492,-122.268362607375,4.0,791,$$,A-SljNbyT_hBcFQKzcJPNw
48482,Tacos Oscar,['Tacos'],Oakland,94609,37.8286855619907,-122.260509702456,5.0,44,Unavailable,awBgcIcAcHlNrw6nB1gEJQ
48483,Cafe Umami,"['Breakfast & Brunch', 'Asian Fusion', 'Cafes']",Oakland,94602,37.800323,-122.2154309,4.5,156,$$,CeUBcrV1JHr2mTFiaCHGUg
48485,Cato's Ale House,"['Pubs', 'Gastropubs', 'Wine Bars']",Oakland,94611,37.82505,-122.25467,4.0,625,$$,VbBKFbF5YbZS2KaubHp9oA
48486,Bento & Bowls,"['Korean', 'Soup', 'Barbeque']",Oakland,94611,37.8328129,-122.253048,5.0,34,Unavailable,-eJ7P5VU1jTakKOTMgL6rw
48487,Arizmendi Bakery,"['Bakeries', 'Pizza', 'Coffee & Tea']",Oakland,94610,37.8106889,-122.2448111,4.5,1312,$,Qfc4w5l92Uvq9BsrP15O4A
48490,Da Nang Quan,['Vietnamese'],Oakland,94606,37.7941101029318,-122.25384671241,4.0,191,$$,FY77_RoUApLo4FOu18nqoQ
48491,Proposition Chicken,"['Chicken Shop', 'Gluten-Free', 'Sandwiches']",Oakland,94610,37.810405,-122.244437,3.5,290,$$,DGTBoHlpf8InLrYfyXBNDQ
48492,Xyclo,"['Asian Fusion', 'Vietnamese']",Oakland,94611,37.8277091946053,-122.25044131279,4.0,607,$$,XrFYg-k5WQAN4BPQ8X3FOg
48493,Ikaros Greek Restaurant,"['Greek', 'Mediterranean', 'Breakfast & Brunch']",Oakland,94610,37.81247,-122.24692,4.0,637,$$,fb639mjlUemj52Pg9cYDVQ
48494,Monster Pho,"['Vietnamese', 'Soup', 'Noodles']",Oakland,94611,37.82707,-122.25744,4.0,955,$$,L6WsyFVf9UahURn0Fudsbg
48496,The Punchdown,"['Wine Bars', 'Tapas/Small Plates']",Oakland,94612,37.8073331961566,-122.269483655691,4.0,151,$$,cmWZramvBHZxuVl-Z3bo_Q
48497,Burma Superstar,['Burmese'],Oakland,94609,37.8347696232133,-122.263077414212,4.0,2225,$$,CtBx4yk_QM8ClITgw94TPQ
48498,Enssaro Ethiopian Restaurant,"['Ethiopian', 'Bars']",Oakland,94610,37.8088789433241,-122.255792319775,4.0,1313,$$,cWXWnnQvtBvKWz8CLylJtA
48500,Bacheesos,"['Mediterranean', 'Buffets', 'Breakfast & Brunch']",Oakland,94610,37.8099005023268,-122.25917223841,4.0,689,$$,VwAUCVl_oWDHub6dFVwL_w
48502,Infinite Thai Eatery,['Thai'],Oakland,94611,37.82923,-122.24898,4.0,239,$$,to2gY7d0eMiZ-14r1limtQ
48503,Tin & Pig - Kang Tong Degi,"['Korean', 'Gastropubs']",Oakland,94609,37.8254667,-122.2653051,4.0,309,$$,tPu1ivEhM7ttFLvy-tJ9wQ
48504,Holy Land Restaurant,['Middle Eastern'],Oakland,94610,37.8103643,-122.2464274,4.0,421,$$,GQF2cmWqovudcRaQWbmnag
48506,Oasis Kitchen,"['Falafel', 'Middle Eastern']",Oakland,94610,37.8091267703572,-122.256358936429,4.0,239,$$,tigDrtlMEgyW2kaOac1NWA
48507,Simply Greek,"['Greek', 'Mediterranean']",Oakland,94611,37.826175,-122.252558,4.0,395,$,p9wZ-PH1D1zZFBqqS_8Srg
48509,Sticky Rice Cafe,"['Laotian', 'Thai']",Oakland,94601,37.7798690795898,-122.229499816895,4.0,312,$,qTyMsvyHoERI-nXzl1rnPg
48510,Marzano,"['Italian', 'Pizza', 'Cocktail Bars']",Oakland,94602,37.80729,-122.22196,4.0,517,$$,ZtOfOwQvdyvvSQ0fJ0eZVw
48511,Los Cocos Salvadoran Restaurant,['Latin American'],Oakland,94601,37.77839,-122.22576,4.0,193,$,SCqYD2RoSFUPhCbtsfSSOw
48513,Phat Matt's BBQ,['Barbeque'],Oakland,94609,37.822811,-122.266362,4.0,508,$$,JGSnoPnQ9OfB1JkW7Pr4hg
48514,Duende,"['Spanish', 'Tapas/Small Plates']",Oakland,94612,37.8080578,-122.2693339,3.5,648,$$$,9VdbR9GTXM1T8-Lsic_JcQ
48515,Pupuseria Rosita,"['Tacos', 'Food Trucks', 'Salvadoran']",Oakland,94606,37.79123,-122.24409,4.5,15,Unavailable,D9-D7lwPI96cJhTGNxMPjg
48518,MZ Kettle's BBQ,"['Southern', 'Barbeque']",Oakland,94601,37.79024,-122.2199,4.0,24,$$,GN9Thk0wBsK2VxAD4tt71w
48521,Taqueria El Cruzero,['Mexican'],Oakland,94602,37.8019877,-122.2314016,3.5,104,$,IGwRNHxRGh-qQF79o2wu9Q
48524,Mekong Restaurant,['Vietnamese'],Oakland,94606,37.79254,-122.252345,4.0,117,$,T70Bdx9pFA8Fu4NhPQE9jg
48526,Plum Cocktail Bar,"['Cocktail Bars', 'Soul Food', 'American (Traditional)']",Oakland,94612,37.81111,-122.26662,3.5,207,$$,At0nS51FT1wsCUAirrzfQg
48528,La Barbacoa,['Mexican'],Oakland,94607,37.7943706837869,-122.264198787538,5.0,4,Unavailable,6VcmY3_6d2DMF6ifnqgAOw
48531,Pho Anh Dao,['Vietnamese'],Oakland,94606,37.7999325,-122.2522048,3.5,320,$,dx4kNRCal2dpKoCNikG5YA
48532,The Wolf,"['Brasseries', 'American (New)', 'French']",Oakland,94611,37.82471,-122.2551,4.0,248,$$$,6MXjFD232pQ38pgY9tY66g
48533,Wooden Table Cafe,"['Desserts', 'Argentine', 'Coffee & Tea']",Oakland,94612,37.81229,-122.26579,4.5,68,$$,Wh6f2o8JDrSy5sz3IjfTfQ
48539,KultMix,"['Asian Fusion', 'Vietnamese']",Oakland,94607,37.8003411,-122.2694464,4.0,104,$$,6wpFxEv5q75-nzXM1u-x_A
48540,Reem's,"['Middle Eastern', 'Arabian', 'Street Vendors']",Oakland,94601,37.7753737554463,-122.224642891539,4.5,439,$$,eh2IjifiUyr8PmiN--O66g
48541,American Oak,"['American (New)', 'Whiskey Bars', 'Steakhouses']",Alameda,94501,37.76581,-122.2423,4.0,566,$$,PIC3URoS728clY5Cw6RTGw
48543,Poke Koma,"['Poke', 'Hawaiian', 'Seafood']",Alameda,94501,37.7638608715403,-122.242943868041,4.5,369,$$,jUbJLWOEAX9DbdSlTre5Cg
48545,Mien Tay Restaurant,['Vietnamese'],Oakland,94606,37.7882681787014,-122.245813831687,4.0,91,$,el81NDkqLV3oeTvcCIc_vA
48546,Taqueria Los Comales,"['Mexican', 'Breakfast & Brunch']",Oakland,94602,37.8005592169528,-122.217078428553,4.0,290,$,ieOEsQqK9IFG-rU4xZ_Rag
48550,Cholita Linda,"['Latin American', 'Sandwiches', 'Tacos']",Oakland,94609,37.8364704,-122.2625152,4.5,1443,$$,UHFjEP5dVn4wqcjt7ByUog
48551,Yummy Grill Afghan Kabob House,"['Mediterranean', 'Afghan', 'Halal']",Oakland,94601,37.7723989,-122.2146033,4.5,85,Unavailable,KEr1SJnc7VmzHxqNMn5uGA
48552,Maya Halal Taqueria,"['Halal', 'Mexican']",Oakland,94612,37.80353,-122.26844,4.5,131,$$,hz6KrIX3mcRw1uV_zUWbNg
48553,Dimond Slice Pizza,"['Pizza', 'Vegetarian']",Oakland,94602,37.80063,-122.21572,4.5,301,$,dHurSbFlqasZZdxVdNjayA
48555,The Veg Hub,"['Vegan', 'Tapas/Small Plates', 'Sandwiches']",Oakland,94602,37.80063,-122.21572,4.5,258,$,cIkCZY3PYFoW_SSP10qp9Q
48557,Pho 84,['Vietnamese'],Oakland,94612,37.8059359,-122.2675068,4.0,640,$$,iNEo4dRQBgS2uBpprxMUmw
48558,The Hatch Oakland,"['Gastropubs', 'American (New)', 'Burgers']",Oakland,94612,37.8050162,-122.2695281,4.0,136,$$,s7oRHP86CRh_dae7TklJiA
48559,iLava Hawaiian Barbecue,"['Barbeque', 'Hawaiian']",Oakland,94601,37.7726077886242,-122.213866040111,4.5,123,$,NMWKM2bKvQk4a8gEUiOKVw
48562,Hawking Bird,['Asian Fusion'],Oakland,94609,37.83592,-122.26293,4.0,203,$$,ZogeWR9ALbXlCOsRfPigiA
48563,Molcajete Cocina Mexicana,['Mexican'],Oakland,94612,37.80609,-122.26664,4.0,440,$$,CYrhzXXVDT_oCOOPv2fHnA
48564,Tacos el Gordo,"['Mexican', 'Food Trucks']",Oakland,94601,37.772618,-122.216138,4.5,277,$,PUcKXy89g9f0fSEEGnxUFw
48565,Two Mammas' Vegan Kitchen,"['Cafes', 'Vegan']",Oakland,94601,37.774114,-122.221363,4.0,292,$$,kfmu_fZuGUHQgQMElm7t8g
48567,Lake Chalet Seafood Bar & Grill,"['Seafood', 'American (New)', 'Breakfast & Brunch']",Oakland,94612,37.8022470850261,-122.261562526773,3.0,2435,$$,kqtcjq0WtFvfCwjNbK25bw
48568,Chef Smelly's,"['Pop-Up Restaurants', 'Cajun/Creole', 'Seafood']",Oakland,94612,37.8139455,-122.2649235,3.5,128,$$$,6v0ubqUBwPY4jB4qQAXCrA
48571,Scolari's,"['Burgers', 'Sandwiches', 'Salad']",Alameda,94501,37.762815790262,-122.244188713625,4.0,992,$$,6erJrSwfm-ARmhn3_0QjZw
48575,L & S Burrito & Fish Chips,"['Mexican', 'Seafood', 'Fish & Chips']",Oakland,94620,37.7994643,-122.2512766,3.5,126,$,0bkZ8kSh8ET-wxSt_ZYeBA
48577,Holly's Mandarin,['Chinese'],Oakland,94611,37.8262513365232,-122.252542794467,4.0,477,$$,Fn0WljxrTZd9JW0cI9A0Mg
48579,Bird & Buffalo,['Thai'],Oakland,94609,37.8340090101438,-122.263366878033,4.0,138,$$,Gj0DVxVNgs-Qb5-mLrszVA
48581,Tay Ho Oakland Restaurant & Bar,"['Vietnamese', 'Cocktail Bars', 'Noodles']",Oakland,94607,37.80211,-122.26923,4.0,606,$$,bmN8MBIEwdfvBlKJbnVfBg
48582,Falafel Boy,"['Falafel', 'Lebanese']",Oakland,94612,37.80758,-122.26718,4.5,94,$$,9BMstoaCsPi0oFuOO3FchA
48583,Pyeong Chang Tofu House - Oakland,"['Korean', 'Soup']",Oakland,94609,37.83451,-122.2634,4.0,761,$$,jO_aQU63g63oUzYwsDp8cw
48584,Barney's Gourmet Hamburgers,"['Burgers', 'Salad', 'American (Traditional)']",Oakland,94611,37.82678,-122.25151,3.5,781,$$,pCA97HLAPYRN0bJTQUs1Pw
48585,La Casita,['Mexican'],Oakland,94601,37.779867,-122.217782,4.5,99,$$,ML650DWiVUo9OpaI2KJMAA
48586,Vegan Donut Gelato,"['Donuts', 'Vegan', 'Gelato']",Oakland,94606,37.79871,-122.25099,4.5,253,$,WG85lZkUdYRunbz0jV5lZQ
48587,Ono Hawaiian BBQ,"['Hawaiian', 'Barbeque']",Oakland,94601,37.775003,-122.231435,3.5,47,$$,DanaRXJHRvf79zHgDhsjqg
48589,Wine & Waffles,"['Wine Bars', 'Waffles']",Alameda,94501,37.76561,-122.24183,4.0,250,$$,y-c8hNhqnwphm4-7pRBEYg
48590,Abstract Table,"['American (New)', 'Asian Fusion']",Oakland,94612,37.81039,-122.26696,4.0,23,Unavailable,kZ0wzYKTRRQqonIzN0QVEQ
48591,Obelisco Restaurant,"['Mexican', 'Gluten-Free', 'Vegetarian']",Oakland,94601,37.77538,-122.22394,4.5,260,$,4a-VV_CbVMZQ8Wh4yfXT3g
48592,Tie Food,"['Food Delivery Services', 'Thai']",Oakland,94605,37.8096955814681,-122.246506952956,4.0,382,$,cPwlsQy_BXj2kY6TCzPZDg
48593,El Paisa,['Mexican'],Oakland,94601,37.7708061721025,-122.211468480527,4.5,198,$,4bYTkiWkI6sCJL2DfokaXw
48594,Bowl'd BBQ,"['Korean', 'Barbeque']",Oakland,94609,37.835344,-122.263,4.0,567,$$,UKxBXgFYhRXlwJjFpFoidQ
48598,Krispy Krunchy Chicken,"['Fast Food', 'Chicken Wings']",Oakland,94601,37.7751,-122.21181,2.0,9,$,4MGgagEeqrmifp-ZVkBlSg
48600,Quarter Pound Giant Burger,['Burgers'],Oakland,94602,37.8004417419434,-122.21760559082,3.5,80,$,20r6fmq9O0Z4gshnNEG5rw
48603,Chop Plentii,['African'],Oakland,94610,37.8109436035156,-122.247116088867,5.0,3,Unavailable,wiFoT-VcAl2bdZtecvywCw
48604,Kansai,"['Japanese', 'Sushi Bars']",Oakland,94609,37.832053,-122.26399,3.5,1263,$$,U5Z2ts_alP79oCVZyV7v-g
48605,Binh Minh Quan,"['Vietnamese', 'Asian Fusion']",Oakland,94607,37.8019186109304,-122.269302606583,4.0,576,$$,wA0gYoCGG8A8Xdx3zdrxCg
48606,Grand Golden Bay Bistro,"['Dim Sum', 'Cantonese']",Oakland,94606,37.79583,-122.25523,3.0,177,$$,-gQEd0Nxf9ZJg5MKjkFQyQ
48607,Burma Bear,"['Burmese', 'Barbeque', 'Fast Food']",Oakland,94612,37.8065541386604,-122.266054451466,4.0,131,$$,z-Pv8pjiDp6iEdjg9WGSOA
48609,Woody's Cafe,"['Coffee & Tea', 'Sandwiches']",Oakland,94606,37.799808,-122.250503,4.0,215,$,hNoXoJdjQ2wFzhV0FPx9bg
48610,Basil Pizzeria,"['Salad', 'Pizza', 'Italian']",Oakland,94612,37.8025,-122.26821,3.5,188,$,kgsf0puYTAOxOi_bQhla7Q
48613,Z CafÃ© & Bar,"['Bars', 'American (New)', 'Venues & Event Spaces']",Oakland,94612,37.816129,-122.264685,4.0,340,$$,EhtRWTF1Takh_GPSFfgOtg
48616,Quickly,"['Bubble Tea', 'Ice Cream & Frozen Yogurt', 'Asian Fusion']",Oakland,94606,37.794079,-122.2539059,3.5,92,$,4GXXeKp9zMxuaacoA3ekIQ
48617,Los CÃ¡ntaros Restaurant And TaquerÃ­a,['Mexican'],Oakland,94610,37.809411,-122.256434,3.0,735,$,_j4K-IdaVd39jvqkPP_N0w
48621,Ly Luck Restaurant,['Chinese'],Oakland,94602,37.8010499,-122.21623,3.5,158,$,F49bo1L0IhRdC_r_bRuoxA
48624,Colonial Donuts,"['Donuts', 'Coffee & Tea', 'American (New)']",Oakland,94610,37.81059,-122.24366,4.0,428,$,hfVYUuJRS7Q4rgNVHCB0Rg
48627,Slicer Pizzeria,"['Pizza', 'Salad']",Oakland,94611,37.830247,-122.247793,4.0,224,$,TJDNbKclDbAq2rvw_Qd0bg
48629,Ninna Restaurant,"['Thai', 'Asian Fusion', 'Desserts']",Oakland,94611,37.8260548,-122.2526194,4.0,214,$$,VPxb4OYVHqVtFeXzlQimeA
48631,Top Dog,['Hot Dogs'],Oakland,94610,37.8106383,-122.2443417,3.5,137,$,VTWP6urYgWFVL4nKs4y5Yg
48632,Pappo,"['American (New)', 'Modern European', 'Italian']",Alameda,94501,37.764320254952,-122.24331803405,4.0,376,$$$,wOh1ltAFzf0QF4DbhXZRsg
48633,Diggery Inn,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",Oakland,94602,37.80713,-122.22231,3.5,158,$,Dn5kIp5gHeIt5CZ53wYR_g
48634,Habanas Cuban Cuisine,['Cuban'],Alameda,94501,37.7657441,-122.2413831,3.5,970,$$,aBCtgGA3U_L2PAaTzipJ1A
48635,The Octopus Literary Salon,"['Cafes', 'Performing Arts', 'Bookstores']",Oakland,94612,37.8105513399375,-122.265848167459,4.5,83,$$,YMc3dYPlk_S-4RrKo28dkA
48636,Amazona's Pizza,"['Pizza', 'Italian']",Oakland,94612,37.8140616,-122.2686032,4.0,387,$$,pSJ1HWXekE7P6yd4FMUw-g
48637,CommonWealth Cafe & Public House,"['Pubs', 'British', 'Beer Bar']",Oakland,94609,37.818036233085,-122.2672528855,4.0,447,$$,kjdasHViY5b7XPvZkFgVzA
48638,Hotboys,['Southern'],Oakland,94612,37.8145877514207,-122.267231941223,5.0,6,Unavailable,TIBJgbXNxd7QteXlunpZRg
48639,Seoul Gomtang,['Korean'],Oakland,94609,37.8269348144531,-122.265380859375,4.0,509,$$,Wgq1EQry0k7XRFOpZYxQiw
48641,Mama Papa Lithuania Restaurant,"['Coffee & Tea', 'Modern European', 'Beer Gardens']",Alameda,94501,37.7620684,-122.2449254,4.5,516,$$,rk5KowhHYPv_c2D769NpKg
48642,Calavera,['Mexican'],Oakland,94612,37.8128459603256,-122.266074232757,3.5,621,$$,iGFQJz0IrhEXRudXRqcNpA
48644,Sip & Slide,"['Food Trucks', 'Barbeque']",Oakland,94612,37.8133905393292,-122.268768846989,4.5,77,$,K6B5bN07dWAoC6vlT-USNw
48645,Savemore Market & Liquor,"['Grocery', 'Convenience Stores', 'Delis']",Oakland,94602,37.8076099,-122.22254,4.5,78,$$,hkn-7Ktx9L9BRKQjcG7cOA
48646,Lago Grill Taqueria,['Mexican'],Oakland,94612,37.8013933,-122.2636565,4.0,67,$,Yo3-cy9IDjwgXmcsYdQ-kw
48647,Kakui Sushi,"['Japanese', 'Sushi Bars', 'Asian Fusion']",Oakland,94611,37.8262389,-122.2091876,3.5,365,$$,JiO0UONQjVbYX3HKD7TL0A
48648,La Penca Azul,['Mexican'],Alameda,94501,37.765068774954,-122.24183050776,3.5,1968,$$,g1hJHzTBfcKc85gFeK81Vg
48649,The Hog's Apothecary,"['American (New)', 'Breakfast & Brunch', 'Sandwiches']",Oakland,94609,37.828048,-122.2589741,4.0,577,$$,Ce-u7jS7shiC7ufJ6hzwsw
48650,The Terrace Room,"['Breakfast & Brunch', 'American (New)', 'Venues & Event Spaces']",Oakland,94612,37.804407,-122.261964,3.5,534,$$,fmCHWCIshwZW2LCkB_yWIQ
48651,Taqueria Reynoso,['Mexican'],Oakland,94601,37.7830566,-122.2211647,4.5,80,$,PJOQ2hH88fuZkYI0Prsc_g
48652,Nacho Bar Cantina,['Mexican'],Oakland,,37.804444,-122.269722,5.0,2,Unavailable,kdos9JFKExMSc-P4R_MLLg
48654,The Lunch Box,"['Sandwiches', 'American (New)', 'Salad']",Oakland,94612,37.8063812255859,-122.267936706543,4.5,406,$,1yiUkThJW8M4W6fIA0FQGg
48658,Sampaguita Fil-Am Cuisine,['Filipino'],Alameda,94501,37.77462,-122.26373,3.5,85,$,UYxoOF7ScyBzGd3atNeJhA
48662,Bun Mam Mien Tay,"['Vietnamese', 'Sandwiches']",Oakland,94606,37.79272333,-122.25114,3.5,4,Unavailable,bPZGOyMRTrEYD9qbmUlMpA
48664,Chao Thai Cuisine,['Thai'],Oakland,94610,37.8110066199291,-122.247336625536,3.5,282,$$,1YHhVfGZlvOXjZ8oy287gA
48666,Grand Avenue Thai Cuisine,['Thai'],Oakland,94610,37.8089749,-122.2546972,3.5,280,$$,nxcjs3LBXuc9eq5iraOS5w
48669,Dimond Cafe,"['Burgers', 'Breakfast & Brunch']",Oakland,94602,37.7992247,-122.2165775,4.0,118,$,ZM3TbSCuQ-VMRKwepepWLg
